ESTU_GENERO,ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_TIENEINTERNET,FAMI_TIENESERVICIOTV,FAMI_TIENECOMPUTADOR,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,COLE_AREA_UBICACION,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,PROMEDIO_AREAS,DESVIACION_AREAS,BRECHA_MEJOR_PEOR,MEJOR_AREA,PEOR_AREA,TIENE_INTERNET_Y_TV,INDICE_RECURSOS_HOGAR,DEDICACION_TOTAL_MIN,ZONA_RURAL,NIVEL_INGLES,Z_LECTURA_CRITICA,Z_MATEMATICAS,Z_C_NATURALES,Z_SOCIALES_CIUDADANAS,Z_INGLES,NIVEL_DESEMPENO_GLOBAL,PERCENTIL_GLOBAL,RATIO_LECTURA_MATEMATICAS,GRUPO_ESTRATO
0,15,2,1,1,0,2,15,45,0,50,52,35,47,29.0,223,42.6,10.064790112068906,23.0,PUNT_MATEMATICAS,PUNT_INGLES,1,2,60,0,bajo,-0.29333987362762254,0.0905819295734629,-1.4560578356898097,-0.14981067581684152,-1.9580717264450294,Bajo,30.033333333333335,0.9615384615384616,medio
1,29,2,0,1,1,2,45,120,0,49,47,53,46,52.0,245,49.4,3.049590136395381,7.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,0,2,165,0,medio,-0.3935927354279036,-0.33190841358634426,0.2654275417076098,-0.2329157104785509,0.05226885512070911,Bajo,46.0,1.0425531914893618,medio
1,29,0,0,0,0,2,15,45,1,48,39,44,41,50.0,218,44.4,4.61519230368573,11.0,PUNT_INGLES,PUNT_MATEMATICAS,0,0,60,1,medio,-0.4938455972281846,-1.0078929626420357,-0.5953151469911,-0.6484408837870979,-0.12254336936326815,Bajo,26.566666666666666,1.2307692307692308,bajo
0,25,1,1,1,0,1,15,15,0,35,41,46,41,46.0,206,41.8,4.54972526643093,11.0,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,1,2,30,0,medio,-1.7971328006318381,-0.8388968253781128,-0.40403899394694226,-0.6484408837870979,-0.4721678183312227,Bajo,19.0,0.8536585365853658,bajo
0,6,2,1,1,1,1,15,180,0,66,65,66,70,69.0,335,67.2,2.16794833886788,5.0,PUNT_SOCIALES_CIUDADANAS,PUNT_MATEMATICAS,1,3,195,0,alto,1.3107059151768743,1.1890568217889614,1.508722536494635,1.7616051214024746,1.5381727632345157,Alto,94.19999999999999,1.0153846153846153,medio
0,26,3,1,1,1,0,45,15,0,53,53,47,55,56.0,262,52.8,3.492849839314596,9.0,PUNT_INGLES,PUNT_C_NATURALES,1,3,60,0,medio,0.007418711773220604,0.17507999820542433,-0.3084009174248634,0.5150296014768336,0.40189330408866364,Medio,56.96666666666667,1.0,medio
1,10,1,1,0,1,0,0,180,0,53,50,47,43,47.0,241,48.0,3.7416573867739413,10.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,2,180,0,medio,0.007418711773220604,-0.07841420769045998,-0.3084009174248634,-0.4822308144636791,-0.38476170608923405,Bajo,43.266666666666666,1.06,bajo
0,22,3,1,0,1,0,15,15,0,54,56,57,55,57.0,278,55.8,1.3038404810405297,3.0,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,0,2,30,0,medio,0.10767157357350166,0.42857420410130864,0.6479798477959252,0.5150296014768336,0.48929941633065227,Medio,67.80000000000001,0.9642857142857143,medio
0,7,2,1,1,1,0,0,180,0,57,52,49,42,49.0,250,49.8,5.449770637375485,15.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,1,3,180,0,medio,0.4084301589743448,0.0905819295734629,-0.11712476438070567,-0.5653358491253885,-0.20994948160525678,Bajo,49.6,1.0961538461538463,medio
1,13,6,0,1,0,2,0,120,1,43,38,36,31,35.0,184,36.6,4.393176527297759,12.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,1,120,1,bajo,-0.9951099062295898,-1.0923910312739973,-1.360419759167731,-1.4794912304041918,-1.4336350529930975,Bajo,7.533333333333333,1.131578947368421,alto
1,21,3,1,1,1,2,120,180,0,63,70,67,68,68.0,335,67.2,2.5884358211089573,7.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,1,3,300,0,alto,1.009947329776031,1.6115471649487687,1.6043606130167138,1.5953950520790559,1.4507666509925272,Alto,94.19999999999999,0.9,medio
1,2,3,1,1,1,1,90,15,0,46,38,41,45,48.0,215,43.6,4.03732584763727,10.0,PUNT_INGLES,PUNT_MATEMATICAS,1,3,105,0,medio,-0.6943513208287467,-1.0923910312739973,-0.8822293765573366,-0.3160207451402603,-0.2973555938472454,Bajo,24.766666666666666,1.2105263157894737,medio
0,21,3,1,1,1,1,15,45,0,71,62,66,61,78.0,330,67.6,7.021395872616783,17.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,60,0,alto,1.8119702241782794,0.9355626158930772,1.508722536494635,1.01365980944709,2.324827773412413,Alto,92.36666666666666,1.1451612903225807,medio
1,4,1,0,0,0,0,0,0,0,38,41,35,33,49.0,188,39.2,6.260990336999411,16.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,0,0,0,0,medio,-1.4963742152309951,-0.8388968253781128,-1.4560578356898097,-1.313281161080773,-0.20994948160525678,Bajo,8.866666666666667,0.926829268292683,bajo
1,8,1,0,0,0,1,0,0,1,34,34,30,28,33.0,158,31.8,2.6832815729997477,6.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,0,0,1,bajo,-1.8973856624321193,-1.430383305801843,-1.934248218300204,-1.72880633438932,-1.6084472774770748,Bajo,0.6666666666666667,1.0,bajo
1,4,2,1,1,0,2,15,120,0,53,36,48,48,42.0,230,45.4,6.542170893518452,17.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,1,2,135,0,medio,0.007418711773220604,-1.26138716853792,-0.21276284090278455,-0.06670564115513211,-0.8217922672991772,Bajo,35.333333333333336,1.4722222222222223,medio
1,2,2,1,1,1,1,15,120,0,60,60,55,58,59.0,292,58.4,2.0736441353327724,5.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,135,0,medio,0.709188744375188,0.7665664786291544,0.45670369475176753,0.7643447054619619,0.6641116408146295,Medio,76.33333333333333,1.0,medio
1,2,2,1,1,1,1,15,180,0,73,75,68,69,74.0,357,71.8,3.1144823004794873,7.0,PUNT_MATEMATICAS,PUNT_C_NATURALES,1,3,195,0,alto,2.0124759477788414,2.0340375081085758,1.6999986895387929,1.6785000867407651,1.975203324444459,Superior,98.33333333333333,0.9733333333333334,medio
0,11,1,0,1,0,1,15,45,0,50,51,40,41,53.0,230,47.0,6.041522986797286,13.0,PUNT_INGLES,PUNT_C_NATURALES,0,1,60,0,medio,-0.29333987362762254,0.006083860941501454,-0.9778674530794155,-0.6484408837870979,0.13967496736269774,Bajo,35.333333333333336,0.9803921568627451,bajo
0,31,1,0,0,0,1,0,0,1,52,48,49,53,51.0,253,50.6,2.0736441353327724,5.0,PUNT_SOCIALES_CIUDADANAS,PUNT_MATEMATICAS,0,0,0,1,medio,-0.09283415002706044,-0.24741034495438285,-0.11712476438070567,0.3488195321534149,-0.03513725712127952,Medio,51.26666666666667,1.0833333333333333,bajo
1,15,2,1,1,1,1,0,45,0,52,43,52,41,56.0,238,48.8,6.457553716385176,15.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,45,0,medio,-0.09283415002706044,-0.66990068811419,0.16978946518553092,-0.6484408837870979,0.40189330408866364,Bajo,41.699999999999996,1.2093023255813953,medio
0,13,1,0,0,0,1,15,15,0,54,40,41,33,44.0,211,42.4,7.635443667528429,21.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,0,30,0,medio,0.10767157357350166,-0.9233948940100744,-0.8822293765573366,-1.313281161080773,-0.6469800428151999,Bajo,22.733333333333334,1.35,bajo
1,30,1,0,0,0,1,15,0,1,38,41,47,40,39.0,207,41.0,3.5355339059327378,9.0,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,0,0,15,1,bajo,-1.4963742152309951,-0.8388968253781128,-0.3084009174248634,-0.7315459184488072,-1.084010604025143,Bajo,19.566666666666666,0.926829268292683,bajo
0,2,2,1,1,1,1,120,120,0,69,51,65,58,54.0,301,59.4,7.503332592921629,18.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,1,3,240,0,medio,1.6114645005777173,0.006083860941501454,1.413084459972556,0.7643447054619619,0.22708107960468638,Alto,80.7,1.3529411764705883,medio
1,4,4,1,1,0,1,120,45,0,44,43,45,27,50.0,203,41.8,8.700574693662482,23.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,2,165,0,medio,-0.8948570444293088,-0.66990068811419,-0.49967707046902116,-1.8119113690510293,-0.12254336936326815,Bajo,17.266666666666666,1.0232558139534884,alto
1,25,1,0,1,1,2,0,45,0,54,55,49,50,38.0,255,49.2,6.760177512462229,17.0,PUNT_MATEMATICAS,PUNT_INGLES,0,2,45,0,bajo,0.10767157357350166,0.3440761354693472,-0.11712476438070567,0.09950442816828668,-1.1714167162671316,Medio,52.63333333333333,0.9818181818181818,bajo
1,10,2,1,1,1,1,15,45,0,59,56,56,59,59.0,288,57.8,1.6431676725154982,3.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,1,3,60,0,medio,0.6089358825749068,0.42857420410130864,0.5523417712738464,0.8474497401236712,0.6641116408146295,Medio,74.4,1.0535714285714286,medio
1,4,2,0,1,0,0,45,45,0,44,40,39,49,55.0,220,45.4,6.6558245169174945,16.0,PUNT_INGLES,PUNT_C_NATURALES,0,1,90,0,medio,-0.8948570444293088,-0.9233948940100744,-1.0735055296014944,0.016399393506577285,0.314487191846675,Bajo,27.866666666666667,1.1,medio
1,6,2,0,0,1,1,15,15,0,43,58,39,43,58.0,233,48.2,9.093954035511725,19.0,PUNT_MATEMATICAS,PUNT_C_NATURALES,0,1,30,0,medio,-0.9951099062295898,0.5975703413652315,-1.0735055296014944,-0.4822308144636791,0.5767055285726409,Bajo,37.96666666666667,0.7413793103448276,medio
1,15,3,1,1,1,2,15,45,0,50,51,54,49,54.0,256,51.6,2.302172886644268,5.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,1,3,60,0,medio,-0.29333987362762254,0.006083860941501454,0.36106561822968863,0.016399393506577285,0.22708107960468638,Medio,53.233333333333334,0.9803921568627451,medio
0,26,2,1,1,1,0,0,15,0,61,76,62,65,53.0,325,63.4,8.324662155306966,23.0,PUNT_MATEMATICAS,PUNT_INGLES,1,3,15,0,medio,0.809441606175469,2.118535576740537,1.1261702304063195,1.3460799480939276,0.13967496736269774,Alto,90.46666666666667,0.8026315789473685,medio
1,28,2,1,1,1,0,15,45,0,42,47,49,46,53.0,233,47.4,4.03732584763727,11.0,PUNT_INGLES,PUNT_LECTURA_CRITICA,1,3,60,0,medio,-1.095362768029871,-0.33190841358634426,-0.11712476438070567,-0.2329157104785509,0.13967496736269774,Bajo,37.96666666666667,0.8936170212765957,medio
0,22,1,0,0,1,0,90,15,1,50,58,59,46,50.0,265,52.6,5.639148871948674,13.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,0,1,105,1,medio,-0.29333987362762254,0.5975703413652315,0.839256000840083,-0.2329157104785509,-0.12254336936326815,Medio,59.233333333333334,0.8620689655172413,bajo
1,12,0,0,1,0,0,0,0,0,38,38,37,47,46.0,202,41.2,4.868264577855234,10.0,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,0,1,0,0,medio,-1.4963742152309951,-1.0923910312739973,-1.264781682645652,-0.14981067581684152,-0.4721678183312227,Bajo,16.3,1.0,bajo
1,26,3,1,1,1,1,45,120,0,48,42,53,35,51.0,225,45.8,7.328028384224504,18.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,1,3,165,0,medio,-0.4938455972281846,-0.7543987567461514,0.2654275417076098,-1.1470710917573543,-0.03513725712127952,Bajo,31.433333333333337,1.1428571428571428,medio
0,2,2,1,1,1,1,45,120,0,42,42,43,36,53.0,208,43.2,6.1400325732035,17.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,165,0,medio,-1.095362768029871,-0.7543987567461514,-0.6909532235131789,-1.0639660570956448,0.13967496736269774,Bajo,20.366666666666667,1.0,medio
1,22,3,1,0,1,1,45,45,0,42,57,51,32,38.0,225,44.0,10.024968827881711,25.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,0,2,90,0,bajo,-1.095362768029871,0.51307227273327,0.07415138866345206,-1.3963861957424824,-1.1714167162671316,Bajo,31.433333333333337,0.7368421052631579,medio
1,22,3,1,1,1,1,90,15,0,48,72,71,63,65.0,318,63.8,9.628083921528727,24.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,1,3,105,0,alto,-0.4938455972281846,1.7805433022126915,1.9869129191050294,1.1798698787705089,1.1885483142665612,Alto,88.03333333333333,0.6666666666666666,medio
1,13,1,0,1,0,1,90,120,0,58,62,55,44,51.0,272,54.0,6.892024376045111,18.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,0,1,210,0,medio,0.5086830207746258,0.9355626158930772,0.45670369475176753,-0.39912577980196967,-0.03513725712127952,Medio,63.7,0.9354838709677419,bajo
1,2,1,0,0,0,0,15,0,0,61,66,56,63,59.0,307,61.0,3.8078865529319543,10.0,PUNT_MATEMATICAS,PUNT_C_NATURALES,0,0,15,0,medio,0.809441606175469,1.273554890420923,0.5523417712738464,1.1798698787705089,0.6641116408146295,Alto,83.96666666666667,0.9242424242424242,bajo
1,15,2,1,1,1,0,15,45,0,46,60,51,56,48.0,264,52.2,5.761944116355173,14.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,1,3,60,0,medio,-0.6943513208287467,0.7665664786291544,0.07415138866345206,0.598134636138543,-0.2973555938472454,Medio,58.666666666666664,0.7666666666666667,medio
1,23,2,0,0,0,1,15,120,0,61,63,59,51,57.0,292,58.2,4.604345773288536,12.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,0,0,135,0,medio,0.809441606175469,1.0200606845250386,0.839256000840083,0.18260946282999607,0.48929941633065227,Medio,76.33333333333333,0.9682539682539683,medio
1,20,2,1,1,1,1,15,15,0,69,69,58,62,67.0,323,65.0,4.847679857416329,11.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,30,0,alto,1.6114645005777173,1.5270490963168073,0.7436179243180041,1.0967648441087994,1.3633605387505385,Alto,89.86666666666666,1.0,medio
0,15,2,1,1,1,1,45,120,0,52,53,54,54,54.0,267,53.4,0.8944271909999159,2.0,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,1,3,165,0,medio,-0.09283415002706044,0.17507999820542433,0.36106561822968863,0.43192456681512426,0.22708107960468638,Medio,60.3,0.9811320754716981,medio
0,20,1,0,0,0,2,90,0,1,41,41,47,26,40.0,194,39.0,7.7781745930520225,21.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,0,0,90,1,bajo,-1.195615629830152,-0.8388968253781128,-0.3084009174248634,-1.8950164037127388,-0.9966044917831545,Bajo,12.4,1.0,bajo
1,22,1,0,1,0,1,15,15,0,54,50,44,37,45.0,231,46.0,6.442049363362563,17.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,1,30,0,medio,0.10767157357350166,-0.07841420769045998,-0.5953151469911,-0.9808610224339355,-0.5595739305732113,Bajo,36.0,1.08,bajo
0,11,1,0,0,0,1,45,45,1,60,59,59,56,58.0,292,58.4,1.51657508881031,4.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,0,90,1,medio,0.709188744375188,0.6820684099971929,0.839256000840083,0.598134636138543,0.5767055285726409,Medio,76.33333333333333,1.0169491525423728,bajo
1,15,3,1,1,1,1,0,15,0,45,43,42,33,44.0,205,41.4,4.827007354458868,12.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,1,3,15,0,medio,-0.7946041826290278,-0.66990068811419,-0.7865913000352577,-1.313281161080773,-0.6469800428151999,Bajo,18.566666666666666,1.0465116279069768,medio
1,5,1,0,0,0,1,15,15,1,39,41,48,30,46.0,200,40.8,7.049822692805827,18.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,0,0,30,1,medio,-1.396121353430714,-0.8388968253781128,-0.21276284090278455,-1.5625962650659013,-0.4721678183312227,Bajo,15.266666666666667,0.9512195121951219,bajo
0,4,3,1,1,1,1,90,120,0,66,76,68,67,81.0,351,71.6,6.58027355054484,15.0,PUNT_INGLES,PUNT_LECTURA_CRITICA,1,3,210,0,alto,1.3107059151768743,2.118535576740537,1.6999986895387929,1.5122900174173464,2.5870461101383793,Superior,97.13333333333334,0.868421052631579,medio
1,28,2,1,1,1,1,15,180,1,50,55,45,54,51.0,255,51.0,3.9370039370059056,10.0,PUNT_MATEMATICAS,PUNT_C_NATURALES,1,3,195,1,medio,-0.29333987362762254,0.3440761354693472,-0.49967707046902116,0.43192456681512426,-0.03513725712127952,Medio,52.63333333333333,0.9090909090909091,medio
0,7,3,0,1,0,2,45,45,1,47,44,51,47,47.0,236,47.2,2.489979919597747,7.0,PUNT_C_NATURALES,PUNT_MATEMATICAS,0,1,90,1,medio,-0.5940984590284657,-0.5854026194822286,0.07415138866345206,-0.14981067581684152,-0.38476170608923405,Bajo,40.13333333333333,1.0681818181818181,medio
0,18,1,0,0,0,1,0,15,0,44,50,47,34,39.0,217,42.8,6.379655163094632,16.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,0,0,15,0,bajo,-0.8948570444293088,-0.07841420769045998,-0.3084009174248634,-1.2301761264190636,-1.084010604025143,Bajo,25.900000000000002,0.88,bajo
1,9,2,1,1,1,2,90,45,0,58,53,52,48,49.0,262,52.0,3.9370039370059056,10.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,1,3,135,0,medio,0.5086830207746258,0.17507999820542433,0.16978946518553092,-0.06670564115513211,-0.20994948160525678,Medio,56.96666666666667,1.0943396226415094,medio
0,25,2,0,0,0,1,15,15,0,46,47,42,42,38.0,219,43.0,3.605551275463989,9.0,PUNT_MATEMATICAS,PUNT_INGLES,0,0,30,0,bajo,-0.6943513208287467,-0.33190841358634426,-0.7865913000352577,-0.5653358491253885,-1.1714167162671316,Bajo,27.1,0.9787234042553191,medio
1,31,2,1,1,1,2,45,120,0,45,47,40,41,41.0,215,42.8,3.03315017762062,7.0,PUNT_MATEMATICAS,PUNT_C_NATURALES,1,3,165,0,medio,-0.7946041826290278,-0.33190841358634426,-0.9778674530794155,-0.6484408837870979,-0.9091983795411658,Bajo,24.766666666666666,0.9574468085106383,medio
1,15,2,1,1,1,1,45,180,0,53,55,50,53,58.0,266,53.8,2.9495762407505253,8.0,PUNT_INGLES,PUNT_C_NATURALES,1,3,225,0,medio,0.007418711773220604,0.3440761354693472,-0.02148668785862681,0.3488195321534149,0.5767055285726409,Medio,59.73333333333334,0.9636363636363636,medio
1,6,1,0,1,0,1,15,45,1,61,69,67,69,58.0,329,64.8,5.019960159204453,11.0,PUNT_MATEMATICAS,PUNT_INGLES,0,1,60,1,medio,0.809441606175469,1.5270490963168073,1.6043606130167138,1.6785000867407651,0.5767055285726409,Alto,91.93333333333334,0.8840579710144928,bajo
1,15,4,1,1,1,1,15,45,0,60,59,62,64,53.0,303,59.6,4.159326868617084,11.0,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,1,3,60,0,medio,0.709188744375188,0.6820684099971929,1.1261702304063195,1.2629749134322181,0.13967496736269774,Alto,81.8,1.0169491525423728,alto
1,10,3,1,1,1,1,15,45,0,49,42,48,40,43.0,223,44.4,3.9115214431215892,9.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,1,3,60,0,medio,-0.3935927354279036,-0.7543987567461514,-0.21276284090278455,-0.7315459184488072,-0.7343861550571885,Bajo,30.033333333333335,1.1666666666666667,medio
0,4,2,1,1,1,1,45,120,0,47,37,40,37,45.0,203,41.2,4.604345773288535,10.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,1,3,165,0,medio,-0.5940984590284657,-1.1768890999059587,-0.9778674530794155,-0.9808610224339355,-0.5595739305732113,Bajo,17.266666666666666,1.2702702702702702,medio
1,23,1,0,1,0,1,15,15,0,53,65,62,46,55.0,282,56.2,7.52994023880668,19.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,0,1,30,0,medio,0.007418711773220604,1.1890568217889614,1.1261702304063195,-0.2329157104785509,0.314487191846675,Medio,70.5,0.8153846153846154,bajo
0,4,1,0,0,0,1,90,180,0,60,50,52,51,50.0,265,52.6,4.219004621945797,10.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,0,270,0,medio,0.709188744375188,-0.07841420769045998,0.16978946518553092,0.18260946282999607,-0.12254336936326815,Medio,59.233333333333334,1.2,bajo
0,28,3,0,0,0,2,0,15,0,44,43,40,30,51.0,201,41.6,7.635443667528429,21.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,0,0,15,0,medio,-0.8948570444293088,-0.66990068811419,-0.9778674530794155,-1.5625962650659013,-0.03513725712127952,Bajo,15.833333333333332,1.0232558139534884,medio
0,15,2,0,1,1,1,0,120,0,50,45,42,40,32.0,217,41.8,6.648308055437865,18.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,2,120,0,bajo,-0.29333987362762254,-0.5009045508502672,-0.7865913000352577,-0.7315459184488072,-1.6958533897190635,Bajo,25.900000000000002,1.1111111111111112,medio
0,10,1,0,1,1,2,15,45,1,64,64,54,65,55.0,306,60.4,5.412947441089743,11.0,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,0,2,60,1,medio,1.110200191576312,1.104558753157,0.36106561822968863,1.3460799480939276,0.314487191846675,Alto,83.46666666666667,1.0,bajo
0,31,2,1,1,1,1,15,15,0,50,43,43,45,51.0,228,46.4,3.847076812334269,8.0,PUNT_INGLES,PUNT_MATEMATICAS,1,3,30,0,medio,-0.29333987362762254,-0.66990068811419,-0.6909532235131789,-0.3160207451402603,-0.03513725712127952,Bajo,34.03333333333333,1.1627906976744187,medio
1,14,3,1,1,1,1,0,180,0,57,59,54,55,57.0,282,56.4,1.9493588689617927,5.0,PUNT_MATEMATICAS,PUNT_C_NATURALES,1,3,180,0,medio,0.4084301589743448,0.6820684099971929,0.36106561822968863,0.5150296014768336,0.48929941633065227,Medio,70.5,0.9661016949152542,medio
1,2,2,1,1,1,0,15,120,0,68,72,67,72,73.0,350,70.4,2.701851217221259,6.0,PUNT_INGLES,PUNT_C_NATURALES,1,3,135,0,alto,1.5112116387774364,1.7805433022126915,1.6043606130167138,1.9278151907258934,1.8877972122024702,Alto,96.96666666666667,0.9444444444444444,medio
1,24,1,0,0,0,0,0,15,0,36,56,51,33,32.0,215,41.6,11.104053313993049,24.0,PUNT_MATEMATICAS,PUNT_INGLES,0,0,15,0,bajo,-1.6968799388315572,0.42857420410130864,0.07415138866345206,-1.313281161080773,-1.6958533897190635,Bajo,24.766666666666666,0.6428571428571429,bajo
0,14,3,1,1,1,1,15,180,0,33,44,34,34,38.0,182,36.6,4.560701700396551,11.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,1,3,195,0,bajo,-1.9976385242324004,-0.5854026194822286,-1.5516959122118887,-1.2301761264190636,-1.1714167162671316,Bajo,6.566666666666666,0.75,medio
0,23,1,0,0,1,1,0,15,0,51,28,39,34,32.0,188,36.8,8.87130204648675,23.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,1,15,0,bajo,-0.19308701182734148,-1.9373717175936116,-1.0735055296014944,-1.2301761264190636,-1.6958533897190635,Bajo,8.866666666666667,1.8214285714285714,bajo
0,4,1,0,1,1,1,45,15,0,44,41,41,41,41.0,208,41.6,1.341640786499874,3.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,2,60,0,medio,-0.8948570444293088,-0.8388968253781128,-0.8822293765573366,-0.6484408837870979,-0.9091983795411658,Bajo,20.366666666666667,1.0731707317073171,bajo
0,22,1,0,0,0,1,15,45,0,68,65,66,67,59.0,330,65.0,3.5355339059327378,9.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,0,60,0,medio,1.5112116387774364,1.1890568217889614,1.508722536494635,1.5122900174173464,0.6641116408146295,Alto,92.36666666666666,1.0461538461538462,bajo
0,21,1,0,0,0,0,45,45,0,54,60,62,61,61.0,297,59.6,3.209361307176242,8.0,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,0,0,90,0,alto,0.10767157357350166,0.7665664786291544,1.1261702304063195,1.01365980944709,0.8389238652986067,Medio,79.03333333333333,0.9,bajo
1,31,2,1,1,1,1,0,15,0,42,55,54,53,55.0,257,51.8,5.540758070878028,13.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,1,3,15,0,medio,-1.095362768029871,0.3440761354693472,0.36106561822968863,0.3488195321534149,0.314487191846675,Medio,53.733333333333334,0.7636363636363637,medio
1,4,4,1,1,1,1,90,180,0,71,74,68,65,80.0,352,71.6,5.770615218501403,15.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,270,0,alto,1.8119702241782794,1.9495394394766143,1.6999986895387929,1.3460799480939276,2.4996399978963906,Superior,97.3,0.9594594594594594,alto
1,20,4,0,1,0,1,45,45,1,41,39,39,29,50.0,190,39.6,7.469939758793239,21.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,0,1,90,1,medio,-1.195615629830152,-1.0078929626420357,-1.0735055296014944,-1.6457012997276106,-0.12254336936326815,Bajo,9.966666666666667,1.0512820512820513,alto
0,14,3,1,1,1,1,0,45,0,52,55,52,48,50.0,258,51.4,2.6076809620810595,7.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,1,3,45,0,medio,-0.09283415002706044,0.3440761354693472,0.16978946518553092,-0.06670564115513211,-0.12254336936326815,Medio,54.400000000000006,0.9454545454545454,medio
0,31,2,1,1,1,2,15,120,0,58,53,57,48,59.0,272,55.0,4.527692569068709,11.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,135,0,medio,0.5086830207746258,0.17507999820542433,0.6479798477959252,-0.06670564115513211,0.6641116408146295,Medio,63.7,1.0943396226415094,medio
1,13,1,0,1,0,1,15,120,1,47,53,45,41,48.0,233,46.8,4.381780460041329,12.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,0,1,135,1,medio,-0.5940984590284657,0.17507999820542433,-0.49967707046902116,-0.6484408837870979,-0.2973555938472454,Bajo,37.96666666666667,0.8867924528301887,bajo
1,5,1,0,1,0,1,15,15,1,50,51,53,53,48.0,257,51.0,2.1213203435596424,5.0,PUNT_C_NATURALES,PUNT_INGLES,0,1,30,1,medio,-0.29333987362762254,0.006083860941501454,0.2654275417076098,0.3488195321534149,-0.2973555938472454,Medio,53.733333333333334,0.9803921568627451,bajo
1,26,5,1,1,1,1,45,45,1,54,62,59,64,58.0,298,59.4,3.847076812334269,10.0,PUNT_SOCIALES_CIUDADANAS,PUNT_LECTURA_CRITICA,1,3,90,1,medio,0.10767157357350166,0.9355626158930772,0.839256000840083,1.2629749134322181,0.5767055285726409,Medio,79.63333333333334,0.8709677419354839,alto
